"V-rep data recorded 05/05/17 08:47:58 "
"% Right Stride Frequency   = 0"
"% Left Stride Frequency    = 0"
"% Phase (Fractional)   = 0"
"% velroach+telem Vrep sim"
"Motor Gains = [ 1.000,  1.000,  1.000,0,0,  1.000,  1.000,  1.000,0,0]"
"% Columns: "
"% time | LPos | RPos | LRef | RRef | LPWM | RPWM | GyroX | GyroY | GyroZ | AX | AY | AZ | LEMF | REMF | BAT "
 1610001,   -24780,     7680,    -5570,    27198,  -128.2,    13.2,   1184,   1002,   -363,   585,   -821,   1306,   9.261,   9.792, 912
 1620001,   -23805,     8677,    -4587,    28181,   -61.1,   -33.3,   1327,    725,   -463,  1527,    558,    513,   9.349,   9.557, 912
 1630000,   -22828,     9655,    -3604,    29164,    37.2,   -48.2,   1462,    617,   -495,  1329,    372,   -494,   9.369,   9.372, 912
 1640000,   -21826,    10666,    -2621,    30147,    87.8,   -44.5,   1260,    617,   -510,  1225,    -50,   -770,   9.600,   9.693, 912
 1650000,   -20837,    11646,    -1638,    31130,    78.6,   -28.1,   1085,    587,   -538,   310,   -176,  -1036,   9.485,   9.397, 912
 1660000,   -19849,    12633,     -655,    32113,    63.0,    -1.6,    951,    453,   -506,  -181,    -12,   -688,   9.475,   9.464, 912
 1670000,   -18863,    13620,      328,   -32440,    44.3,    16.3,    924,    245,   -438,  -645,   -387,  -1081,   9.456,   9.466, 912
 1680000,   -17875,    14602,     1311,   -31457,    45.0,    14.3,    975,     21,   -375,  -934,   -350,   -947,   9.465,   9.410, 912
 1690001,   -16883,    15614,     2294,   -30474,    51.6,     3.1,    782,    -86,   -308,  -437,   -341,   -669,   9.512,   9.706, 912
 1700001,   -15893,    16601,     3277,   -29491,    34.3,     0.1,    591,   -137,   -263,  -487,   -269,   -260,   9.491,   9.465, 912
 1710001,   -14907,    17627,     4260,   -28508,     7.6,    -9.0,    450,   -216,   -243,   -82,   -205,   -606,   9.460,   9.831, 912
 1720001,   -13927,    18620,     5243,   -27525,   -11.5,   -38.1,    311,   -370,   -239,   495,      9,  -1310,   9.394,   9.523, 912
 1730001,   -12930,    19710,     6226,   -26542,   -18.3,   -59.6,    609,   -753,   -219,   144,    130,  -1189,   9.553,  10.453, 912
 1740001,   -11959,    20851,     7209,   -25559,    -4.0,   -69.7,   1113,  -1219,   -220,    66,   -171,  -3267,   9.312,  10.935, 912
 1750000,   -10984,    21886,     8193,   -24576,   -30.6,   -72.4,   1491,  -1619,   -211,   113,   -109,  -5149,   9.348,   9.921, 912
 1760000,   -10017,    22926,     9176,   -23592,  -122.8,   -95.8,   1678,  -1856,   -192,   110,   -485,  -4959,   9.270,   9.974, 912
 1770000,    -9033,    23881,    10159,   -22609,  -250.8,  -128.5,   1402,  -1976,    -70,   185,    220,  -3420,   9.438,   9.160, 912
 1780000,    -8090,    24928,    11142,   -21626,  -385.1,  -142.1,    659,  -2036,     86,  -116,   -909,  -2048,   9.043,  10.032, 912
 1790000,    -7121,    25924,    12125,   -20643,  -394.2,  -207.6,   -284,  -2149,    270,  -437,    689,  -1694,   9.285,   9.555, 912
 1800000,    -6119,    26728,    13108,   -19660,  -502.6,  -373.7,  -1195,  -2288,    343,  -659,    524,  -3098,   9.607,   7.708, 912
 1810000,    -5273,    27388,    14091,   -18677,  -620.1,  -491.1,  -1509,  -2100,    247,  -163,    333,  -4482,   8.112,   6.321, 912
 1820001,    -4299,    28324,    15074,   -17694,  -697.6,  -582.4,   -750,   -900,     32,  1081,   -294,  -7802,   9.340,   8.974, 912
 1830001,    -3307,    29402,    16057,   -16711,  -904.7,  -613.8,    647,    418,   -124, -1274,  -1846, -16580,   9.514,  10.338, 912
